"ACCOUNT_ID","LIST_ID","EVENT_CAPTURED_DT","EVENT_STORED_DT","CAMPAIGN_ID","LAUNCH_ID","EXTERNAL_CAMPAIGN_ID","SF_CAMPAIGN_ID","CAMPAIGN_NAME","LAUNCH_NAME","LAUNCH_STATUS","LAUNCH_TYPE","LAUNCH_CHARSET","PURPOSE","SUBJECT","DESCRIPTION","PRODUCT_CATEGORY","PRODUCT_TYPE","MARKETING_STRATEGY","MARKETING_PROGRAM","LAUNCH_ERROR_CODE","LAUNCH_STARTED_DT","LAUNCH_COMPLETED_DT","DISPATCHABLE_TYPE","PROGRAM_ID","BRAND_ID","CREATOR_NAME","FIRST_NAME","LAST_NAME","DMP01","DMP02BATCHTRIGGER","DMP03PUREBATCH","DMP04BLOCK","RAVISH"
"7668","2441","26-Oct-2019 20:04:25","26-Oct-2019 20:04:40","7221","30439541","","","Sh_SanityEmail01","","S","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 20:04:29","26-Oct-2019 20:04:42","7221","30439541","","","Sh_SanityEmail01","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","26-Oct-2019 20:04:29","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 20:04:29","26-Oct-2019 20:04:42","7221","5521","","","Sh_SanityEmail01","","C","X","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","26-Oct-2019 20:04:29","26-Oct-2019 20:04:29","PromotionalCampaign","","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 20:05:32","26-Oct-2019 20:05:47","295521","30439561","","","Sh_SanityEMD02","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","26-Oct-2019 20:05:32","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 20:05:34","26-Oct-2019 20:05:49","295521","30439561","","","Sh_SanityEMD02","","L","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 20:05:38","26-Oct-2019 20:05:49","295521","30439561","","","Sh_SanityEMD02","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","26-Oct-2019 20:05:38","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 20:05:34","26-Oct-2019 20:05:49","295521","30439561","","","Sh_SanityEMD02","","S","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 20:05:38","26-Oct-2019 20:05:50","295521","388381","","","Sh_SanityEMD02","","C","X","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","26-Oct-2019 20:05:38","26-Oct-2019 20:05:38","PromotionalCampaign","","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 16:15:21","26-Oct-2019 16:15:35","38341","30439481","","","QList1 EMD01","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","26-Oct-2019 16:15:21","","PromotionalCampaign","193554541","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 16:15:21","26-Oct-2019 16:15:36","38341","30439481","","","QList1 EMD01","","L","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","193554541","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 16:15:21","26-Oct-2019 16:15:36","38341","30439481","","","QList1 EMD01","","S","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","193554541","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 16:15:22","26-Oct-2019 16:15:37","38341","30439481","","","QList1 EMD01","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","26-Oct-2019 16:15:22","PromotionalCampaign","193554541","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 16:15:22","26-Oct-2019 16:15:37","38341","29501","","","QList1 EMD01","","C","X","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","26-Oct-2019 16:15:22","26-Oct-2019 16:15:22","PromotionalCampaign","","","ipush","","","","","","",""
"7668","49941","26-Oct-2019 16:25:01","26-Oct-2019 16:25:16","193561021","30439501","","","AX_VerifyRecurringLaunchForDailySchedule","","B","S","ISO-8859-1","P","","","","","","","","26-Oct-2019 16:25:01","","PushIOCampaign","","","ipush","","","","","","",""
"7668","49941","26-Oct-2019 16:25:02","26-Oct-2019 16:25:17","193561021","30439501","","","AX_VerifyRecurringLaunchForDailySchedule","","L","S","ISO-8859-1","P","","","","","","","","","","PushIOCampaign","","","ipush","","","","","","",""
"7668","49941","26-Oct-2019 16:25:02","26-Oct-2019 16:25:17","193561021","30439501","","","AX_VerifyRecurringLaunchForDailySchedule","","S","S","ISO-8859-1","P","","","","","","","","","","PushIOCampaign","","","ipush","","","","","","",""
"7668","49941","26-Oct-2019 16:25:02","26-Oct-2019 16:25:17","193561021","30439501","","","AX_VerifyRecurringLaunchForDailySchedule","","F","S","ISO-8859-1","P","","","","","","","","","","PushIOCampaign","","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 15:46:00","26-Oct-2019 15:46:15","38481","30439281","","","QList1 EMD03","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","26-Oct-2019 15:46:00","","PromotionalCampaign","531281","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 15:46:05","26-Oct-2019 15:46:16","7221","30439301","","","Sh_SanityEmail01","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","26-Oct-2019 15:46:05","","PromotionalCampaign","193482941","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 15:46:01","26-Oct-2019 15:46:16","38481","30439281","","","QList1 EMD03","","L","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","531281","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 15:46:01","26-Oct-2019 15:46:16","38481","30439281","","","QList1 EMD03","","S","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","531281","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 15:46:01","26-Oct-2019 15:46:16","38481","30439281","","","QList1 EMD03","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","26-Oct-2019 15:46:01","PromotionalCampaign","531281","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 15:46:06","26-Oct-2019 15:46:21","7221","30439301","","","Sh_SanityEmail01","","L","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","193482941","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 15:46:06","26-Oct-2019 15:46:21","7221","30439301","","","Sh_SanityEmail01","","S","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","193482941","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 15:46:10","26-Oct-2019 15:46:23","7221","5521","","","Sh_SanityEmail01","","C","X","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","26-Oct-2019 15:46:10","26-Oct-2019 15:46:10","PromotionalCampaign","","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 15:46:10","26-Oct-2019 15:46:25","7221","30439301","","","Sh_SanityEmail01","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","26-Oct-2019 15:46:10","PromotionalCampaign","193482941","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 15:54:38","26-Oct-2019 15:54:40","7221","30439341","","","Sh_SanityEmail01","","S","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 15:54:37","26-Oct-2019 15:54:43","7221","30439341","","","Sh_SanityEmail01","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","26-Oct-2019 15:54:37","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 15:54:38","26-Oct-2019 15:54:44","7221","30439341","","","Sh_SanityEmail01","","L","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 15:54:42","26-Oct-2019 15:54:54","7221","5521","","","Sh_SanityEmail01","","C","X","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","26-Oct-2019 15:54:42","26-Oct-2019 15:54:42","PromotionalCampaign","","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 15:54:42","26-Oct-2019 15:54:55","7221","30439341","","","Sh_SanityEmail01","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","26-Oct-2019 15:54:42","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 15:55:29","26-Oct-2019 15:55:44","295521","30439361","","","Sh_SanityEMD02","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","26-Oct-2019 15:55:29","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 15:55:31","26-Oct-2019 15:55:46","295521","30439361","","","Sh_SanityEMD02","","L","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 15:55:31","26-Oct-2019 15:55:46","295521","30439361","","","Sh_SanityEMD02","","S","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 15:55:34","26-Oct-2019 15:55:46","295521","30439361","","","Sh_SanityEMD02","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","26-Oct-2019 15:55:34","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 15:55:34","26-Oct-2019 15:55:46","295521","388381","","","Sh_SanityEMD02","","C","X","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","26-Oct-2019 15:55:34","26-Oct-2019 15:55:34","PromotionalCampaign","","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 15:59:55","26-Oct-2019 16:00:06","38341","30439421","","","QList1 EMD01","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","26-Oct-2019 15:59:55","PromotionalCampaign","530621","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 15:59:54","26-Oct-2019 16:00:09","38421","30439381","","","QList1 EMD02","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","26-Oct-2019 15:59:54","","PromotionalCampaign","530621","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 15:59:54","26-Oct-2019 16:00:09","38341","30439421","","","QList1 EMD01","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","26-Oct-2019 15:59:54","","PromotionalCampaign","530621","","ipush","","","","","","",""
