"Event Types","File Name","ColumnNames From FeedsSetting","Present in CED?","Column in CED","Result","DB Column Index","CED Column Index","Column Order Result"
"CLICK","30336_CLICK_20200130_085100.txt","OFFER_NAME","Column OFFER_NAME is present in CED","OFFER_NAME","Present","10","10","Column is in Order"
"CLICK","30336_CLICK_20200130_085100.txt","OFFER_NUMBER","Column OFFER_NUMBER is present in CED","OFFER_NUMBER","Present","11","11","Column is in Order"
"CLICK","30336_CLICK_20200130_085100.txt","OFFER_CATEGORY","Column OFFER_CATEGORY is present in CED","OFFER_CATEGORY","Present","12","12","Column is in Order"
"CLICK","30336_CLICK_20200130_085100.txt","OFFER_URL","Column OFFER_URL is present in CED","OFFER_URL","Present","13","13","Column is in Order"
"CLICK","30336_CLICK_20200130_085100.txt","USER_AGENT_STRING","Column USER_AGENT_STRING is present in CED","USER_AGENT_STRING","Present","14","14","Column is in Order"
"CLICK","30336_CLICK_20200130_085100.txt","BROWSER_TYPE_INFO","Column BROWSER_TYPE_INFO is present in CED","BROWSER_TYPE_INFO","Present","15","15","Column is in Order"
"CLICK","30336_CLICK_20200130_085100.txt","BROWSER_INFO","Column BROWSER_INFO is present in CED","BROWSER_INFO","Present","16","16","Column is in Order"
"CLICK","30336_CLICK_20200130_085100.txt","OS_VENDOR_INFO","Column OS_VENDOR_INFO is present in CED","OS_VENDOR_INFO","Present","17","17","Column is in Order"
"CLICK","30336_CLICK_20200130_085100.txt","OPERATING_SYSTEM_INFO","Column OPERATING_SYSTEM_INFO is present in CED","OPERATING_SYSTEM_INFO","Present","18","18","Column is in Order"
"CLICK","30336_CLICK_20200130_085100.txt","DEVICE_TYPE_INFO","Column DEVICE_TYPE_INFO is present in CED","DEVICE_TYPE_INFO","Present","19","19","Column is in Order"
"CLICK","30336_CLICK_20200130_085100.txt","CAMPAIGN_VERSION_ID","Column CAMPAIGN_VERSION_ID is present in CED","CAMPAIGN_VERSION_ID","Present","20","20","Column is in Order"
"CLICK","30336_CLICK_20200130_085100.txt","PERSONALIZATION_DT","Column PERSONALIZATION_DT is present in CED","PERSONALIZATION_DT","Present","21","21","Column is in Order"
"CLICK","30336_CLICK_20200130_085100.txt","RECIPIENT_ORG_ID","Column RECIPIENT_ORG_ID is present in CED","RECIPIENT_ORG_ID","Present","22","22","Column is in Order"
"CLICK","30336_CLICK_20200130_085100.txt","REMOTE_ADDR","Column REMOTE_ADDR is present in CED","REMOTE_ADDR","Present","23","23","Column is in Order"
"CLICK","30336_CLICK_20200130_085100.txt","EMAIL_FIRSTNAME","Column EMAIL_FIRSTNAME (from CUSTOM_PROPERTIES) is present in CED","EMAIL_FIRSTNAME","Present","24","24","Column is in Order"
"CLICK","30336_CLICK_20200130_085100.txt","EMAIL_LASTNAME","Column EMAIL_LASTNAME (from CUSTOM_PROPERTIES) is present in CED","EMAIL_LASTNAME","Present","25","25","Column is in Order"
"CUSTOM_CHANNEL_SENT","30336_CUSTOM_CHANNEL_SENT_20200130_085101.txt","EVENT_TYPE_ID","Column EVENT_TYPE_ID is present in CED","EVENT_TYPE_ID","Present","0","0","Column is in Order"
"CUSTOM_CHANNEL_SENT","30336_CUSTOM_CHANNEL_SENT_20200130_085101.txt","ACCOUNT_ID","Column ACCOUNT_ID is present in CED","ACCOUNT_ID","Present","1","1","Column is in Order"
"CUSTOM_CHANNEL_SENT","30336_CUSTOM_CHANNEL_SENT_20200130_085101.txt","LIST_ID","Column LIST_ID is present in CED","LIST_ID","Present","2","2","Column is in Order"
"CUSTOM_CHANNEL_SENT","30336_CUSTOM_CHANNEL_SENT_20200130_085101.txt","RIID","Column RIID is present in CED","RIID","Present","3","3","Column is in Order"
