"Event Types","File Name","ColumnNames From FeedsSetting","Present in CED?","Column in CED","Result","DB Column Index","CED Column Index","Column Order Result"
"SMS_DELIVERED","100341_SMS_DELIVERED_20190603_060300.txt","ACCOUNT_ID","Column ACCOUNT_ID is present in CED","ACCOUNT_ID","Present","2","2","Column is in Order"
"SMS_DELIVERED","100341_SMS_DELIVERED_20190603_060300.txt","LIST_ID","Column LIST_ID is present in CED","LIST_ID","Present","3","3","Column is in Order"
"SMS_DELIVERED","100341_SMS_DELIVERED_20190603_060300.txt","RIID","Column RIID is present in CED","RIID","Present","4","4","Column is in Order"
"SMS_DELIVERED","100341_SMS_DELIVERED_20190603_060300.txt","EVENT_CAPTURED_DT","Column EVENT_CAPTURED_DT is present in CED","EVENT_CAPTURED_DT","Present","5","5","Column is in Order"
"SMS_DELIVERED","100341_SMS_DELIVERED_20190603_060300.txt","EVENT_STORED_DT","Column EVENT_STORED_DT is present in CED","EVENT_STORED_DT","Present","6","6","Column is in Order"
"SMS_DELIVERED","100341_SMS_DELIVERED_20190603_060300.txt","CAMPAIGN_ID","Column CAMPAIGN_ID is present in CED","CAMPAIGN_ID","Present","7","7","Column is in Order"
"SMS_DELIVERED","100341_SMS_DELIVERED_20190603_060300.txt","LAUNCH_ID","Column LAUNCH_ID is present in CED","LAUNCH_ID","Present","8","8","Column is in Order"
"SMS_DELIVERED","100341_SMS_DELIVERED_20190603_060300.txt","PROGRAM_ID","Column PROGRAM_ID is present in CED","PROGRAM_ID","Present","9","9","Column is in Order"
"SMS_DELIVERED","100341_SMS_DELIVERED_20190603_060300.txt","AGGREGATOR_ID","Column AGGREGATOR_ID is present in CED","AGGREGATOR_ID","Present","10","10","Column is in Order"
"SMS_DELIVERED","100341_SMS_DELIVERED_20190603_060300.txt","COUNTRY_CODE","Column COUNTRY_CODE is present in CED","COUNTRY_CODE","Present","11","11","Column is in Order"
"SMS_DELIVERED","100341_SMS_DELIVERED_20190603_060300.txt","MOBILE_CODE","Column MOBILE_CODE is present in CED","MOBILE_CODE","Present","12","12","Column is in Order"
"SMS_DELIVERED","100341_SMS_DELIVERED_20190603_060300.txt","MOBILE_NUMBER","Column MOBILE_NUMBER is present in CED","MOBILE_NUMBER","Present","13","13","Column is in Order"
"SMS_DELIVERED","100341_SMS_DELIVERED_20190603_060300.txt","MOBILE_CHANNEL","Column MOBILE_CHANNEL is present in CED","MOBILE_CHANNEL","Present","14","14","Column is in Order"
"SMS_DELIVERED","100341_SMS_DELIVERED_20190603_060300.txt","MOBILE_CARRIER","Column MOBILE_CARRIER is present in CED","MOBILE_CARRIER","Present","15","15","Column is in Order"
