"EVENT_TYPE","FILE_NAME","KEY","ID","COUNT_FROM_CED","COUNT_FROM_DB","EventsToBeProcessed","Eventsalready_processed","STATUS","Comments"
"PUSH_INBOX_SENT","30336_PUSH_INBOX_SENT_20191210_090101.txt","LAUNCH_ID","1462","10","10","10","0","Pass","Count for the ID Match"
"PUSH_OPENED","30336_PUSH_OPENED_20191210_090101.txt","LAUNCH_ID","1462","10","10","10","0","Pass","Count for the ID Match"
"PUSH_OPT_IN","30336_PUSH_OPT_IN_20191210_090102.txt","RIID","20010621","1","1","1","0","Pass","Count for the ID Match"
"PUSH_OPT_IN","30336_PUSH_OPT_IN_20191210_090102.txt","RIID","20010625","1","1","1","0","Pass","Count for the ID Match"
"PUSH_OPT_IN","30336_PUSH_OPT_IN_20191210_090102.txt","RIID","20010629","1","1","1","0","Pass","Count for the ID Match"
"PUSH_OPT_IN","30336_PUSH_OPT_IN_20191210_090102.txt","RIID","20010627","1","1","1","0","Pass","Count for the ID Match"
"PUSH_OPT_IN","30336_PUSH_OPT_IN_20191210_090102.txt","RIID","20010628","1","1","1","0","Pass","Count for the ID Match"
"PUSH_OPT_IN","30336_PUSH_OPT_IN_20191210_090102.txt","RIID","20010624","1","1","1","0","Pass","Count for the ID Match"
"PUSH_OPT_IN","30336_PUSH_OPT_IN_20191210_090102.txt","RIID","20010622","1","1","1","0","Pass","Count for the ID Match"
"PUSH_OPT_IN","30336_PUSH_OPT_IN_20191210_090102.txt","RIID","200106210","1","1","1","0","Pass","Count for the ID Match"
"PUSH_OPT_IN","30336_PUSH_OPT_IN_20191210_090102.txt","RIID","20010623","1","1","1","0","Pass","Count for the ID Match"
"PUSH_OPT_IN","30336_PUSH_OPT_IN_20191210_090102.txt","RIID","20010626","1","1","1","0","Pass","Count for the ID Match"
"PUSH_OPT_OUT","30336_PUSH_OPT_OUT_20191210_090102.txt","RIID","20010621","1","1","1","0","Pass","Count for the ID Match"
"PUSH_OPT_OUT","30336_PUSH_OPT_OUT_20191210_090102.txt","RIID","20010625","1","1","1","0","Pass","Count for the ID Match"
"PUSH_OPT_OUT","30336_PUSH_OPT_OUT_20191210_090102.txt","RIID","20010629","1","1","1","0","Pass","Count for the ID Match"
"PUSH_OPT_OUT","30336_PUSH_OPT_OUT_20191210_090102.txt","RIID","20010627","1","1","1","0","Pass","Count for the ID Match"
"PUSH_OPT_OUT","30336_PUSH_OPT_OUT_20191210_090102.txt","RIID","20010628","1","1","1","0","Pass","Count for the ID Match"
"PUSH_OPT_OUT","30336_PUSH_OPT_OUT_20191210_090102.txt","RIID","20010624","1","1","1","0","Pass","Count for the ID Match"
"PUSH_OPT_OUT","30336_PUSH_OPT_OUT_20191210_090102.txt","RIID","20010622","1","1","1","0","Pass","Count for the ID Match"
"PUSH_OPT_OUT","30336_PUSH_OPT_OUT_20191210_090102.txt","RIID","200106210","1","1","1","0","Pass","Count for the ID Match"
"PUSH_OPT_OUT","30336_PUSH_OPT_OUT_20191210_090102.txt","RIID","20010623","1","1","1","0","Pass","Count for the ID Match"
"PUSH_OPT_OUT","30336_PUSH_OPT_OUT_20191210_090102.txt","RIID","20010626","1","1","1","0","Pass","Count for the ID Match"
"PUSH_SENT","30336_PUSH_SENT_20191210_090101.txt","LAUNCH_ID","1462","10","10","10","0","Pass","Count for the ID Match"
"PUSH_SKIPPED","30336_PUSH_SKIPPED_20191210_090101.txt","LAUNCH_ID","1462","10","10","10","0","Pass","Count for the ID Match"
"PUSH_UNINSTALL","30336_PUSH_UNINSTALL_20191210_090101.txt","RIID","20010621","1","1","1","0","Pass","Count for the ID Match"
"PUSH_UNINSTALL","30336_PUSH_UNINSTALL_20191210_090101.txt","RIID","20010625","1","1","1","0","Pass","Count for the ID Match"
"PUSH_UNINSTALL","30336_PUSH_UNINSTALL_20191210_090101.txt","RIID","20010629","1","1","1","0","Pass","Count for the ID Match"
"PUSH_UNINSTALL","30336_PUSH_UNINSTALL_20191210_090101.txt","RIID","20010627","1","1","1","0","Pass","Count for the ID Match"
"PUSH_UNINSTALL","30336_PUSH_UNINSTALL_20191210_090101.txt","RIID","20010628","1","1","1","0","Pass","Count for the ID Match"
"PUSH_UNINSTALL","30336_PUSH_UNINSTALL_20191210_090101.txt","RIID","20010624","1","1","1","0","Pass","Count for the ID Match"
"PUSH_UNINSTALL","30336_PUSH_UNINSTALL_20191210_090101.txt","RIID","20010622","1","1","1","0","Pass","Count for the ID Match"
"PUSH_UNINSTALL","30336_PUSH_UNINSTALL_20191210_090101.txt","RIID","200106210","1","1","1","0","Pass","Count for the ID Match"
"PUSH_UNINSTALL","30336_PUSH_UNINSTALL_20191210_090101.txt","RIID","20010623","1","1","1","0","Pass","Count for the ID Match"
"PUSH_UNINSTALL","30336_PUSH_UNINSTALL_20191210_090101.txt","RIID","20010626","1","1","1","0","Pass","Count for the ID Match"
"SENT","30336_SENT_20191210_090100.txt","LAUNCH_ID","1462","10","10","10","0","Pass","Count for the ID Match"
"SKIPPED","30336_SKIPPED_20191210_090101.txt","LAUNCH_ID","1462","10","10","10","0","Pass","Count for the ID Match"
"SMS_CLICK","30336_SMS_CLICK_20191210_090101.txt","LAUNCH_ID","1462","10","10","10","0","Pass","Count for the ID Match"
"SMS_CONVERT","30336_SMS_CONVERT_20191210_090101.txt","LAUNCH_ID","1462","10","10","10","0","Pass","Count for the ID Match"
"SMS_MO_FW_FAILED","30336_SMS_MO_FW_FAILED_20191210_090101.txt","LAUNCH_ID","1462","10","10","10","0","Pass","Count for the ID Match"
"SMS_MO_FW_SENT","30336_SMS_MO_FW_SENT_20191210_090101.txt","LAUNCH_ID","1462","10","10","10","0","Pass","Count for the ID Match"
"SMS_OPT_IN","30336_SMS_OPT_IN_20191210_090101.txt","RIID","20010621","1","1","1","0","Pass","Count for the ID Match"
"SMS_OPT_IN","30336_SMS_OPT_IN_20191210_090101.txt","RIID","20010625","1","1","1","0","Pass","Count for the ID Match"
"SMS_OPT_IN","30336_SMS_OPT_IN_20191210_090101.txt","RIID","20010629","1","1","1","0","Pass","Count for the ID Match"
"SMS_OPT_IN","30336_SMS_OPT_IN_20191210_090101.txt","RIID","20010627","1","1","1","0","Pass","Count for the ID Match"
"SMS_OPT_IN","30336_SMS_OPT_IN_20191210_090101.txt","RIID","20010628","1","1","1","0","Pass","Count for the ID Match"
"SMS_OPT_IN","30336_SMS_OPT_IN_20191210_090101.txt","RIID","20010624","1","1","1","0","Pass","Count for the ID Match"
"SMS_OPT_IN","30336_SMS_OPT_IN_20191210_090101.txt","RIID","20010622","1","1","1","0","Pass","Count for the ID Match"
"SMS_OPT_IN","30336_SMS_OPT_IN_20191210_090101.txt","RIID","200106210","1","1","1","0","Pass","Count for the ID Match"
"SMS_OPT_IN","30336_SMS_OPT_IN_20191210_090101.txt","RIID","20010623","1","1","1","0","Pass","Count for the ID Match"
"SMS_OPT_IN","30336_SMS_OPT_IN_20191210_090101.txt","RIID","20010626","1","1","1","0","Pass","Count for the ID Match"
"SMS_OPT_OUT","30336_SMS_OPT_OUT_20191210_090101.txt","RIID","20010621","1","1","1","0","Pass","Count for the ID Match"
"SMS_OPT_OUT","30336_SMS_OPT_OUT_20191210_090101.txt","RIID","20010625","1","1","1","0","Pass","Count for the ID Match"
"SMS_OPT_OUT","30336_SMS_OPT_OUT_20191210_090101.txt","RIID","20010629","1","1","1","0","Pass","Count for the ID Match"
"SMS_OPT_OUT","30336_SMS_OPT_OUT_20191210_090101.txt","RIID","20010627","1","1","1","0","Pass","Count for the ID Match"
"SMS_OPT_OUT","30336_SMS_OPT_OUT_20191210_090101.txt","RIID","20010628","1","1","1","0","Pass","Count for the ID Match"
"SMS_OPT_OUT","30336_SMS_OPT_OUT_20191210_090101.txt","RIID","20010624","1","1","1","0","Pass","Count for the ID Match"
"SMS_OPT_OUT","30336_SMS_OPT_OUT_20191210_090101.txt","RIID","20010622","1","1","1","0","Pass","Count for the ID Match"
"SMS_OPT_OUT","30336_SMS_OPT_OUT_20191210_090101.txt","RIID","200106210","1","1","1","0","Pass","Count for the ID Match"
"SMS_OPT_OUT","30336_SMS_OPT_OUT_20191210_090101.txt","RIID","20010623","1","1","1","0","Pass","Count for the ID Match"
"SMS_OPT_OUT","30336_SMS_OPT_OUT_20191210_090101.txt","RIID","20010626","1","1","1","0","Pass","Count for the ID Match"
"SMS_RECEIVED","30336_SMS_RECEIVED_20191210_090101.txt","LAUNCH_ID","1462","10","10","10","0","Pass","Count for the ID Match"
"SMS_SENT","30336_SMS_SENT_20191210_090101.txt","LAUNCH_ID","1462","10","10","10","0","Pass","Count for the ID Match"
"SMS_SKIPPED","30336_SMS_SKIPPED_20191210_090101.txt","LAUNCH_ID","1462","10","10","10","0","Pass","Count for the ID Match"
